,stem,score
242,fostre,0.20502518
243,tibetaner,-0.47386742
244,bødker,-0.16349289
245,enevælde,-0.067843005
246,seværdig,0.35163528
247,tøs,-0.35790402
248,politianmelde,-2.1885948
249,undertitel,0.05054553
250,velkomst,1.8925699
251,lounge,0.15745796
252,værtinde,1.3242352
253,strå,-0.09910117
254,jihad,-0.8171574
255,flyvetur,-0.14921539
256,opstramning,-0.2058503
257,uregelmæssighed,-2.65912
258,speed,0.23879288
259,købekraft,0.113207
260,dope,-0.6822802
261,miks,0.85789746
262,uddannelsessted,-0.1291615
263,rally,0.27933687
264,forsommer,0.28104132
265,pusle,0.1885273
266,svoger,-0.063190915
267,fremskaffe,0.44011587
268,dødshjælp,-0.3484062
269,forældreløs,-0.60594594
270,biografisk,0.105577216
271,milliardbeløb,-0.57352275
272,fratrække,-0.21806598
273,statsgæld,-0.90904087
274,bosætter,-0.30027637
275,hybrid,0.2851082
276,indvilge,-0.033067264
277,filmskaber,0.29141992
278,tærskel,-0.2996617
279,rejsende,-0.47139722
280,måbe,-0.2588338
281,koma,-1.6466959
282,meteorologisk,0.5748939
283,margin,-0.38225675
284,pæl,-0.39315826
285,indregistrere,-0.12663004
286,alpin,0.7821223
287,championship,-0.5077531
288,class,-0.48659843
289,laser,-0.19750765
290,udtømme,-0.76400256
291,ansvarsområde,-0.22826816
292,træningsbane,-0.32750237
293,fremmarch,-0.78453845
294,oveni,-0.81690776
295,midtvej,-0.15913336
296,maile,-0.20708099
297,stemningsfuld,0.8679721
298,viderebringe,-0.0029359162
299,beskæmme,-1.092753
300,green,0.60326064
301,kunsthal,0.20855148
302,muld,0.20348208
303,racerkører,0.19952182
304,træf,0.27136856
305,forskud,0.025864094
306,aftjene,-0.33661145
307,goodwill,-0.27588153
308,størstepart,-0.03183937
309,herovre,0.42342848
310,frelser,0.32824403
311,flygtningenævn,0.25632083
312,ophav,0.07298043
313,donna,0.40088916
314,kvit,0.91370773
315,bikube,0.3140455
316,byfest,0.73194814
317,næringsstof,0.42238986
318,docent,0.2335578
319,stud,0.39075637
320,fundamentalisme,-1.127361
321,regent,0.095037445
322,tilstede,0.44042587
323,videnskabsfolk,0.34546548
324,marginalskat,0.17158322
325,nedslag,-0.18074429
326,overdække,-0.097546875
327,folkepensionist,0.3910644
328,fode,-0.17151403
329,forbrænde,-0.9097234
330,mytologisk,0.13391751
331,pattedyr,0.118736684
332,opinion,-0.35229647
333,skovl,-0.37226766
334,afkom,0.71547997
335,ernære,-0.013884313
336,folkevalgt,-0.20299688
337,sejlsport,0.7835437
338,hjerter,-0.10762947
339,indvandre,-0.8118854
340,gæstespil,0.32683927
341,bourgogne,0.1657703
342,byfornyelse,-0.046126693
343,hverdagsliv,0.85222447
344,kult,-0.6929769
345,loge,-0.036056027
346,erhvervsaktiv,0.46816242
347,lommepenge,-0.0034284145
348,ulønnet,-0.0007204041
349,pete,-0.0038668439
350,fokusering,0.5788569
351,gratisavis,-0.038107537
352,købesum,0.65931875
353,nytænke,0.09442279
354,voksenliv,0.17513473
355,bosted,-0.4852857
356,magtmisbrug,-1.6956109
357,udskælde,-1.1724558
358,skældsord,-2.0565062
359,tilkæmpe,0.10496849
360,butler,-0.1226287
361,nedprioritere,-0.87675804
362,nov,-0.22412667
363,borgerliste,-0.1259894
364,fremtidsudsigt,0.0707113
365,overså,-0.9127694
366,skifteret,-0.4788518
367,gummi,-0.24848275
368,spærregrænse,0.0012219995
369,manual,-0.48256123
370,stormvejr,-0.56512755
371,afføring,-0.7746433
372,midtjyde,-0.23935482
373,tomgang,-1.0246727
374,køkkenhave,0.63970274
375,opruste,0.15152387
376,valgdeltagelse,0.18844877
377,forevige,0.7110747
378,californisk,-0.12104202
379,programmere,-0.47997332
380,påberåbe,-0.3192312
381,uhindret,0.039174706
382,hjemmel,-0.13149765
383,sandal,0.55291134
384,rosin,-0.1857844
385,sagkyndig,0.3591383
386,miljøområde,0.46597123
387,aftenskole,0.2955382
388,anstrengende,-0.43086123
389,arbejdsmæssig,-0.15955757
390,forskelligartet,-0.003294915
391,refleks,-0.3479036
392,bagdel,0.46193475
393,fastforrentet,-0.423276
394,novellesamling,0.39165896
395,forsæde,0.9042673
396,dyppe,-0.28268456
397,æggeblomme,-0.12734586
398,afskygning,0.096712396
399,fandeme,-0.44210714
400,hurtighed,1.5051563
401,kime,-0.686789
402,mask,-0.12396954
403,skizofreni,-1.6565199
404,bodega,-0.100919984
405,aircondition,0.3062132
406,afblæse,-0.9847186
407,anseelse,0.93843687
408,berømme,0.77513057
409,knop,0.19303094
410,lettisk,0.60383475
411,ile,0.08996534
412,stræk,0.82474303
413,barrikade,-0.3992957
414,grumme,-1.1821173
415,kaffebord,0.41290456
416,bombeangreb,-1.5123937
417,fjernbetjening,0.3800997
418,snedker,-0.16820541
419,tjans,0.19692872
420,kogalskab,-1.0857862
421,rollespil,-0.114857145
422,strukturere,1.1728748
423,statisk,-0.07797529
424,straffekast,-0.12730098
425,kloge,-0.096706145
426,førstesal,-0.020765759
427,feedback,1.3481506
428,vink,0.8542093
429,sejlbåd,0.32032126
430,håndjern,-1.0571575
431,ramle,-0.8058275
432,selvfølgelighed,0.06228502
433,uforbeholden,0.63571763
434,adspurgt,-0.39180034
435,fragment,-0.06630109
436,pompøs,0.14092807
437,dusør,-0.16655517
438,marokkansk,-0.09878804
439,underhus,-0.2173773
440,manøvrere,-0.06377058
441,riffel,-0.069997996
442,fingerpeg,0.46786278
443,kuldsejle,-0.58835536
444,bule,-1.5466431
445,bedøve,-0.8795861
446,pressefotograf,-0.011113994
447,indlandsis,-0.0910497
448,halvfjerdser,-0.12850623
449,fængselsbetjent,-0.48532438
450,lavtlønnet,-0.1329115
451,talkshow,-0.26844734
452,avantgarde,0.12527521
453,bemanding,0.45236284
454,musikvideo,0.24251248
455,myldretid,-0.81455684
456,jonglere,0.114120364
457,spisestue,0.5609648
458,forelå,-0.45932978
459,spionage,-1.1641545
460,gengælde,0.68436086
461,shorts,-0.32649165
462,styresystem,-0.1800882
463,afrunde,0.073858544
464,demografisk,-0.21100757
465,statsbudget,0.0384766
466,trykkeri,0.041188315
467,gennemskuelig,1.0293884
468,jordemoder,0.61123276
469,ugift,0.1723196
470,shah,-0.4656875
471,turistforening,0.19714527
472,body,0.8336703
473,idealisme,0.12963676
474,rasteplads,-0.083589286
475,retrospektiv,0.27749288
476,departement,0.061882064
477,eksplicit,-0.1964141
478,magelig,0.5592119
479,tilfælles,0.07694434
480,velfærdsydelse,-0.052195594
481,gnave,-1.5400428
482,saddel,-0.41427362
483,genganger,-0.07807018
484,industrialisere,0.029808149
485,stipendium,1.7186084
486,stensikker,-0.20564663
487,imperial,0.3107208
488,håndholdt,-0.10565061
489,udviklingschef,-0.29844967
490,opus,-0.48757315
491,stilistisk,0.5455493
492,tilsæt,-0.39086938
493,gær,-0.4701817
494,gravsted,0.39975262
495,digtning,1.1725624
496,manifestation,-0.4943756
497,ønskeseddel,0.09834726
498,aflaste,-0.23032147
499,byggetilladelse,0.3181615
500,rationalisering,-0.08200901
501,rekordtid,0.09028731
502,kortfatte,-0.263007
503,sammenblanding,-1.802554
504,arrestation,-1.6186516
505,beskydning,-1.3833112
506,tarv,0.26777458
507,acceleration,-0.04213015
508,eksmand,-0.7237986
509,sænkning,-0.84511405
510,herover,0.01508984
511,opstart,0.5637069
512,knuge,-1.2064062
513,kending,0.0073722824
514,ladt,-0.4367249
515,facts,-0.17182256
516,bistandshjælp,0.29612768
517,løsgænger,-0.19942789
518,rigspolitichef,0.1531951
519,cylinder,-0.34344414
520,nærkontakt,-0.4000501
521,polemik,-0.9048056
522,skiltning,-0.20779918
523,valgmøde,-0.16914529
524,rentefald,-0.27331674
525,tiendedel,0.20289807
526,kuld,-0.3252194
527,klasselærer,-0.32726026
528,eta,-0.9425174
529,amputere,-1.3195469
530,finansdirektør,-0.18498108
531,fæstning,-0.37335974
532,grandprix,0.164874
533,kælenavn,-0.030212916
534,svarer,-0.46542913
535,krisecenter,0.008838087
536,strabads,-0.32924113
537,udløber,-0.45780647
538,kirurgi,-0.25764495
539,procentdel,-0.094965756
540,fnise,-1.0505276
541,præference,0.008996248
542,budgetunderskud,-0.9762361
543,biltrafik,-0.29453737
544,andelskasse,-0.56628376
545,magtovertagelse,-0.7914422
546,tilbageblik,0.2252376
547,branding,0.6641289
548,bioteknologi,-0.018580161
549,guru,0.46742743
550,intuitiv,0.9099605
551,madordning,0.6565577
552,tapet,-0.1951132
553,underordnet,-0.09786437
554,vennekreds,0.43381137
555,tidshorisont,0.19750504
556,mindelse,-0.46468848
557,kardinal,0.38604957
558,afsøge,0.19005866
559,genopretning,0.2829737
560,chefanalytiker,-0.28231347
561,gotisk,-0.056934223
562,udmattet,-0.8971772
563,elforbrug,-0.084985904
564,krølle,-0.14187443
565,regnvand,-1.5225921
566,afvæbne,-0.46186846
567,energipolitik,0.5635549
568,foranledning,-0.38289064
569,nattevagt,-0.060301308
570,studietur,-0.08811997
571,småkage,0.2324412
572,print,0.50159484
573,institutleder,-0.048703656
574,granit,-0.0028181225
575,barnløs,-0.10839148
576,busselskab,-0.16383189
577,idrætspark,0.11912902
578,leverpostej,-0.7827908
579,sporløs,-0.26901034
580,stel,0.478141
581,skinke,-0.5735985
582,limousine,0.1241371
583,optræk,-0.5984545
584,nedenfor,0.4430732
585,uforsvarlig,-3.330564
586,omfangsrig,-0.06521332
587,knivstik,-1.414414
588,arbejdsglæde,1.3671654
589,cognac,0.1476023
590,ressourcestærk,0.14434683
591,stække,-0.84034336
592,afdæmpe,0.6528692
593,forløber,0.70581067
594,sluttelig,0.30504912
595,landvinding,0.56043524
596,fodslag,0.27206576
597,plasticpose,-0.4385333
598,skyskraber,-0.067148805
599,uforenelig,-1.115261
600,videnskabsmænd,0.13194595
601,legestue,0.4030602
602,urin,-0.8669655
603,formere,-0.2686447
604,motorcyklist,-0.37763506
605,pony,-0.091213614
606,redaktionschef,-0.12491742
607,øgenavn,-0.7913095
608,løjtnant,0.08348976
609,energiforsyning,0.38013917
610,slagtning,-0.731092
611,tests,-0.2130341
612,reservat,-0.15255009
613,habil,0.92184496
614,muskuløs,1.0035754
615,gående,-0.011558488
616,rubin,0.04586041
617,fortabt,-0.6443705
618,handelskammer,-0.11435668
619,leveår,0.50326824
620,arbejdsudbud,0.95075035
621,symbolik,-0.10141913
622,patruljere,-0.48665357
623,mainstream,0.08067964
624,stunt,-0.9547672
625,strafferamme,-0.7568507
626,hemmeligholde,-0.87478304
627,kæbe,-0.8185916
628,opjustering,-0.201007
629,unde,0.0768698
630,verdenskort,0.33928376
631,skizofren,-0.474849
632,herop,0.12910517
633,manege,-0.16151546
634,fre,0.6590232
635,frafald,-1.6583687
636,beskedenhed,0.3595764
637,klassificere,-0.5742493
638,lejeværdi,-0.3599912
639,stime,-0.19147128
640,hårdhændet,-0.8886762
641,feminisme,0.029490128
642,topplacering,0.34096122
643,genlyd,-0.13754717
644,rummelighed,0.99292314
645,socialpolitik,0.95107317
646,tænkepause,0.12329595
647,mellemleder,-0.33965167
648,bandemedlem,-1.415781
649,marsvin,-0.12856945
650,skatteordfører,-0.2146497
651,udryddelse,-2.235952
652,uanmeldt,0.108985424
653,verdenshav,-0.1263382
654,udenforstående,-0.83125514
655,uven,-1.7840103
656,myr,-0.24992876
657,søgemaskine,-0.14389032
658,pinsepakke,-0.2504874
659,fup,-0.81637967
660,byudvikling,0.76890975
661,upåagtet,-0.16420469
662,skovby,0.05862342
663,nordamerikansk,-0.21487951
664,pensum,-0.30873597
665,børneværelse,0.5017712
666,divisionshold,0.24452145
667,sociologisk,-0.14330013
668,pengestrøm,-0.2775996
669,sjetteplads,0.34471017
670,myndig,-0.15955149
671,globe,0.23951207
672,klynge,-0.7153526
673,fremsende,0.008400209
674,praktikant,0.047130495
675,trafikselskab,0.16054587
676,fyringsrunde,-0.4687659
677,habit,-0.09888017
678,tillidsfolk,-0.488836
679,krøllet,-0.2721492
680,chilensk,-0.31550354
681,sjove,0.77225363
682,samlebånd,-0.11211182
683,uvedkommende,-0.98213005
684,term,-0.89951026
685,nedbrydning,-1.1122172
686,mytisk,-0.032818817
687,brodere,1.0590914
688,ebbe,-0.025022075
689,facit,-0.2371807
690,inklusion,0.7927423
691,oh,0.0312583
692,radiator,-0.56760246
693,kyle,-0.7491757
694,mole,-0.73060554
695,retssamfund,0.40638727
696,festsal,0.080145985
697,hjerteforening,0.46643448
698,support,0.76561964
699,kulturkamp,-0.21178155
700,psykopat,-1.5408567
701,bærer,0.39403623
702,forplante,-0.16045943
703,fregat,0.29258078
704,menneskelighed,-0.016793653
705,domæne,0.114383444
706,hørelse,-0.27053815
707,kvittering,0.13109976
708,verdenspremiere,0.53928554
709,overtro,-1.3368956
710,glose,-0.3867954
711,fortære,-1.1319176
712,bon,0.37776518
713,genetablere,0.3224107
714,kapitalpension,-0.02314429
715,udfærdige,-0.55927634
716,krigsfange,-0.8878126
717,landskendt,0.07935472
718,antagelig,-0.41092342
719,fremdeles,0.02985397
720,dobbeltværelse,0.4356898
721,lastbilchauffør,-0.6220255
722,stedfortræder,-0.18924192
723,bilforhandler,-0.2692927
724,flyvemaskine,0.14329423
725,særklasse,0.79160494
726,nedre,-0.57818043
727,annoncering,0.5913323
728,hårdnakket,-0.090898454
729,postulere,-0.5625536
730,væksthus,0.26074672
731,indfald,-0.5907462
732,motionere,0.64558405
733,hovedstød,-0.21621212
734,lyriker,0.40350902
735,næstekærlighed,0.18120502
736,andethold,0.17390318
737,betænke,-0.11059295
738,bevismateriale,-0.2019001
739,skiløb,0.63768977
740,flodbølge,-0.6989095
741,folkeret,-0.23278037
742,freelance,0.94011056
743,raffinere,0.28703797
744,lydløs,0.04952666
745,vinterpause,-0.07712373
746,fremtidssikre,0.77333426
747,friskt,0.635341
748,uendelighed,-0.55868906
749,prædiken,0.06439307
750,omfordeling,-0.12584674
751,serum,-0.7927996
752,retsopgør,-0.48626506
753,sluse,-0.12550122
754,kompas,0.5082401
755,valgkreds,-0.1741701
756,beskyttende,-0.1800383
757,glimte,0.42977625
758,gidsle,-1.1715256
759,katedralskole,-0.08899505
760,sædvane,-0.16387805
761,uerfaren,0.04813002
762,deportere,-1.3803754
763,derudad,0.104484096
764,dommervagt,-0.2597801
765,lost,-1.4733222
766,sweater,0.05405909
767,udviske,-0.9077009
768,pile,-0.083978474
769,krydstogt,-0.014553204
770,nordvest,-0.06646207
771,svirre,-0.48202026
772,tilskuerplads,-0.0316417
773,tiltage,-1.2187797
774,æsel,0.29986763
775,skanse,-0.28582937
776,betaler,-1.6715264
777,valutakurs,-0.28343374
778,knast,-0.5223575
779,akkord,-0.45455718
780,mellemlang,0.354985
781,generalmajor,-0.3846951
782,kontrollør,0.13594311
783,lavalder,-1.1323472
784,byggemarked,-0.45164388
785,sammenfald,-1.0860349
786,ulandsbistand,0.06315842
787,sceneri,0.26674992
788,angivelse,-0.9616283
789,berøringsangst,-0.6588201
790,ræs,-0.35708696
791,vetoret,-0.43262511
792,transfervindue,-0.5257135
793,ubestridt,-0.26882723
794,nyhedsavis,0.406435
795,forehavende,-0.54717106
796,email,0.6043473
797,helgen,-0.027981445
798,dementere,-0.53695136
799,watt,0.076043025
800,sprængning,-1.1281035
801,heteroseksuel,0.25951982
802,fabulere,0.20143627
803,frontal,-0.87216777
804,glemsel,-0.5156951
805,normalisere,-0.12083545
806,blende,0.2604857
807,nybegynder,0.20454909
808,sidestykke,0.31986225
809,tilløbsstykke,0.041165546
810,pa,0.053865418
811,formation,0.44620216
812,krakelere,-0.49137783
813,genbrugsbutik,0.4226936
814,privatejet,0.2135949
815,svindle,-1.714216
816,gardere,-0.5515868
817,skilling,0.48645204
818,begavelse,1.2115843
819,gymnasial,0.5697155
820,dunke,-0.96791226
821,pølsevogn,-0.2690727
822,hardcore,-0.18473575
823,sakke,-0.72201794
824,afbalanceret,0.030187294
825,egnet,0.93810487
826,formidler,0.39752483
827,idealist,-0.2825861
828,ømhed,-0.49251217
829,bataljon,0.0048515648
830,buddhistisk,-0.051182978
831,statsoverhoved,0.72133666
832,uheldigvis,-0.8288394
833,kæle,1.3298411
834,maskinfabrik,0.0062996894
835,prisudvikling,-0.059115056
836,rable,-1.0985903
837,skattefradrag,0.5247593
838,skildpadde,-0.093881465
839,videooptagelse,0.09128338
840,arbejdsret,-0.57276845
841,beboerforening,0.17832352
842,brændpunkt,-0.06365749
843,påskud,-1.1427457
844,fortrække,0.13650875
845,opdigte,-0.9127279
846,vibrere,-0.8608756
847,tatovere,-0.9240279
848,majoritet,0.6046895
849,overnaturlig,-0.37809706
850,apoteker,-0.24359874
851,old,-0.12661332
852,bakse,-0.21461207
853,sidegevinst,0.5004804
854,vindueskarm,0.025713459
855,særpræge,0.6724528
856,blotlægge,-0.81872916
857,forlise,-1.1137757
858,guldbryllup,0.416317
859,guldvinder,-0.001781188
860,velbesøgt,0.5349025
861,ejerkreds,0.43941313
862,sygelig,-1.241354
863,ligning,-0.70958287
864,luge,-1.1896747
865,talstærk,0.03298159
866,rolleliste,-0.30490184
867,nuttet,0.19855647
868,tilstøde,-0.59505886
869,musikfestival,0.3313049
870,genudsende,-0.18115282
871,glippe,-0.39092147
872,happening,-0.1548223
873,slutspurt,0.17463575
874,fordring,-0.6934766
875,medhjælper,-0.34575105
876,midterforsvar,0.09772517
877,modregne,0.39025986
878,knudepunkt,0.4987027
879,naturoplevelse,1.4727614
880,mæle,-0.09166788
881,millionby,0.3002408
882,netavis,0.4193846
883,torn,-0.5690804
884,lakrids,0.2637242
885,regnbue,1.085647
886,selvransagelse,-0.6786974
887,kropssprog,0.23685502
888,arbejdstime,-0.030640505
889,velstillet,0.5538302
890,kakao,0.3248347
891,kuglepen,0.06438285
892,udspørge,-0.59900886
893,heavy,-0.74059117
894,tilbagevirkende,0.41618007
895,tørstig,-0.6069765
896,vedblive,0.9363506
897,møntunion,0.01482138
898,prædikant,0.08395073
899,hjerneskade,-1.9699602
900,statist,-0.08494333
901,storladen,0.18895765
902,udenrigs,0.16839294
903,socialpædagog,-0.09959158
904,skydning,-0.8853945
905,lockout,-2.8022707
906,nappe,-0.8312901
907,ni,-0.124475025
908,radiokanal,0.25028783
909,afstamning,0.93499434
910,forstumme,-0.4355139
911,klamre,-0.935229
912,dagligdags,0.19719903
913,telefoni,-0.122718066
914,livssyn,0.23817901
915,ukompliceret,0.6527377
916,øse,0.021431245
917,diva,0.04443024
918,actionfilm,-0.05551188
919,fremmedsprog,0.53812474
920,firkant,-0.3178811
921,priskrig,-0.8664627
922,besættelsestid,-0.29983538
923,skovvej,-0.32834363
924,petanque,0.3533054
925,intuition,0.8577095
926,firmabil,-0.17273279
927,carport,-0.5572665
928,eksperimentel,0.53792304
929,vedlægge,-0.16251954
930,samfundsfag,-0.33205286
931,spendere,-0.37628293
932,julepynt,0.5642198
933,jødedom,-0.120171584
934,strukturreform,-0.058212496
935,hjemsendelse,-1.1795439
936,rekordhøj,-0.41392177
937,spang,-0.27616066
938,berliner,-0.1564827
939,ensrette,-0.2341292
940,fejlfri,1.2921546
941,præsidium,0.4506505
942,samhørighed,1.6551478
943,vejnet,-0.09584186
944,borgerservice,-0.16410023
945,landbrugsskole,-0.042064924
946,øjenhøjde,0.37414342
947,spritbilist,-0.6202815
948,indsatsleder,0.0007183477
949,halvering,-0.7496586
950,lok,-0.0027311593
951,modspiller,-0.3176397
952,skulpturel,0.4754743
953,træsko,-0.3837133
954,ugyldig,-2.0362785
955,vita,-0.05769979
956,demonstrativ,-0.23129456
957,filippinsk,-0.11324969
958,inhabil,-1.8998139
959,frigivelse,-0.68034655
960,rygeforbud,-1.2371869
961,bif,-0.04360678
962,armbånd,1.008684
963,tidskrævende,-0.5558389
964,centralisering,-0.8727266
965,landlig,1.1137098
966,populisme,-0.9014232
967,avance,-0.39818984
968,bredbånd,0.89931464
969,garvet,0.42816466
970,malaria,-1.6960957
971,oplysningstid,0.35795605
972,kriseramme,-0.13332634
973,ubuden,-1.0658244
974,eksakt,0.2897622
975,baskisk,-0.477825
976,embedsværk,0.19276188
977,festspil,0.05055484
978,delikatesse,-0.10818221
979,smagfuld,1.5773796
980,vægttab,1.2908446
981,sydvest,0.3186249
982,geolog,0.06019263
983,klassement,0.13963209
984,rivalisere,-0.67864436
985,boligminister,-0.8059852
986,cykelhjelm,-0.4285273
987,ingeniørfirma,-0.18827361
988,tilkomme,0.043825448
989,skrot,-0.06920975
990,hjerneblødning,-1.6349833
991,overgribe,-2.8882048
992,hensættelse,0.17922802
993,bittesmå,-0.17476882
994,forsendelse,-0.21822707
995,forsamle,0.18364294
996,stilstand,-0.5120567
997,gadehjørne,-0.45052254
998,giraf,0.20892291
999,østland,0.27964914
1000,akustik,0.16359384
1001,bygd,0.450203
1002,renteudgift,-0.9579547
1003,løsrivelse,-0.21199107
1004,holdleder,0.122952476
1005,langsommelig,-1.0556244
1006,silke,0.6688019
1007,veldokumenteret,0.35095006
1008,bilateral,-0.018818267
1009,verdensorden,0.205076
1010,videokamera,0.14150259
1011,gummistøvle,0.18248735
1012,kviksølv,-0.60130715
1013,stenkast,-0.85238427
1014,stillads,-0.088876724
1015,sparerunde,-0.5148285
1016,præstestyre,-0.42567635
1017,lydbillede,0.127605
1018,afregne,-0.26819086
1019,knold,-0.8415816
1020,pejs,0.17466824
1021,blink,-0.28813344
1022,livret,0.23980354
1023,tømre,-0.21787854
1024,ørred,-0.27584854
1025,partipolitisk,-0.0060675293
1026,klods,-0.8246815
1027,banegårdsplads,-0.62118506
1028,turistchef,0.04718308
1029,langdrag,-0.9813904
1030,rubel,-0.37639356
1031,vrå,0.23427002
1032,strø,-0.4293294
1033,potent,0.20985143
1034,smittet,-0.7149484
1035,sukkersyge,-0.9355531
1036,gråzone,-1.0959862
1037,villavej,-0.067364566
1038,politipatrulje,-0.27773654
1039,ubegrundet,-1.7995766
1040,scoop,-0.24190114
1041,fremlæggelse,0.059287027
1042,menneskehandel,-2.005071
1043,malke,-0.6097541
1044,bandit,-0.29089975
1045,målløs,-1.0072734
1046,mal,0.41875106
1047,trækker,-0.08567704
1048,adelig,0.7368063
1049,arsenal,-0.4960674
1050,tilrejsende,-0.015149713
1051,udskejelse,-1.1695241
1052,skaldyr,0.18263341
1053,brumme,-0.5529642
1054,kritikpunkt,-0.77638495
1055,fødekæde,-0.72444296
1056,pak,0.27748048
1057,sidespor,-1.318296
1058,trusse,-0.9619682
1059,håndarbejde,1.0780729
1060,kedel,-0.16110188
1061,vandrerhjem,0.3465749
1062,pantebrev,-0.5104923
1063,korrektion,-0.8705759
1064,planlov,0.2570154
1065,snert,-0.22707137
1066,fællesspisning,0.70964414
1067,personalechef,-0.21231213
1068,udruste,1.1801094
1069,gravsten,-0.1309244
1070,flankere,0.230069
1071,forlis,-1.8086724
1072,medborgerhus,-0.08582814
1073,bestanddel,0.44764972
1074,poker,-0.107172325
1075,style,0.59758186
1076,hungersnød,-2.9009783
1077,talsmænd,-0.20627743
1078,tætpakket,-0.09995839
1079,forresten,0.3894564
1080,sole,0.20448782
1081,festdag,0.6480189
1082,befrugte,-0.031908147
1083,plejepersonale,-0.5303427
1084,videreudvikling,0.81499165
1085,skudsikker,-0.20294856
1086,søfart,0.24175973
1087,kaution,-0.4842307
1088,panda,0.3737296
1089,kategorisere,-0.44464135
1090,nethinde,-0.27800924
1091,bordende,0.15271793
1092,jet,-0.18909965
1093,lækkeri,0.94004416
1094,træhus,0.41792876
1095,vederlag,0.49033278
1096,barok,0.15072821
1097,serve,0.09419665
1098,skovle,-0.9046766
1099,mere,0.08273262
1100,unfair,-2.051232
1101,fabrikere,-0.49564648
1102,gennemrode,-0.80623394
1103,instinktiv,-0.2375287
1104,papkasse,-0.13501409
1105,colombiansk,-0.27491742
1106,omregne,3.6999583e-05
1107,testkamp,0.41580778
1108,farezone,-0.25053382
1109,kramme,0.47835404
1110,forvolde,-1.4652215
1111,orientalsk,0.52545446
1112,exceptionel,0.41992182
1113,hjertesygdom,-1.3398559
1114,bump,-0.89940155
1115,yderligtgående,-0.2953947
1116,topmodel,0.31491387
1117,assistenttræne,-0.09354982
1118,bustur,-0.04999259
1119,frastøde,-1.2679782
1120,krans,1.09554
1121,transformere,0.038722903
1122,scenario,-1.0829997
1123,besnære,-0.2474817
1124,medium,0.9566301
1125,vildskab,-0.5469873
1126,sludre,-0.49131924
1127,paryk,-0.2235736
1128,opgradering,0.11022973
1129,hovedopgave,0.003569156
1130,henstilling,0.05797617
1131,dekret,-0.97110754
1132,liberalisere,-0.025544874
1133,syrer,-0.2396553
1134,trækplaster,0.15484379
1135,bombning,-1.6725048
1136,sværhedsgrad,0.13028249
1137,telefax,-0.35670686
1138,betræde,-0.047036387
1139,periferi,0.017155558
1140,sunnimuslimsk,-0.3929401
1141,fortie,-1.0449009
1142,privatkunde,-0.09674436
1143,bænke,-0.030687936
1144,bisættelse,0.4496199
1145,naturvejleder,0.053178817
1146,arbejdsulykke,-2.4692883
1147,fodboldfan,-0.05498652
1148,kommandør,0.1477309
1149,vindenergi,0.8469631
1150,belejring,-1.3568519
1151,børnebog,0.6525443
1152,generobre,-0.16582468
1153,knæskade,-1.6671839
1154,markedspris,0.3305453
1155,nobelpristager,-0.124623924
1156,urban,0.33785462
1157,navnkundig,0.16275139
1158,kerneområde,0.14188443
1159,forulykke,-0.9395302
1160,dødstal,-0.22421336
1161,danmarksserie,0.30734622
1162,udkonkurrere,-0.4316874
1163,valfarte,0.019257888
1164,autisme,-0.8059454
1165,fuldbyrde,-0.7949545
1166,traumatisere,-1.6711977
1167,violet,0.088610455
1168,salte,-0.2818442
1169,månedsløn,0.59479475
1170,sennep,-0.11150022
1171,skolebænk,-0.14077461
1172,udvalgsarbejde,1.3881502
1173,uhelbredelig,-1.6239742
1174,ustyrlig,-0.7739453
1175,lakke,-0.07407531
1176,harmonika,0.3725847
1177,springvand,0.43678415
1178,peberfrugt,-0.20394239
1179,sikkerhedsvagt,-0.36511588
1180,hvine,-0.96167755
1181,mekanik,0.23250277
1182,middagsbord,-0.08548937
1183,sydafrikaner,-0.10076381
1184,sting,-0.6389884
1185,indlogere,-0.07314563
1186,jagtgevær,-0.7592994
1187,bejle,0.18584071
1188,svedig,-0.5521718
1189,udrykning,-0.48753524
1190,anarkistisk,-0.37818146
1191,øhav,0.015200473
1192,modeshow,0.43658012
1193,venskabskamp,0.18753044
1194,lokalafdeling,-0.0022029579
1195,eventyrer,-0.14659719
1196,pengeseddel,-0.06123618
1197,doktrin,-0.7285391
1198,grønsvær,0.44064218
1199,tilråb,-0.80335146
1200,campus,1.0207722
1201,episk,0.10291366
1202,gløgg,0.61836773
1203,selvmordsbombe,-0.37578595
1204,brint,-0.15137632
1205,dynasti,-0.06802526
1206,føler,-0.085782364
1207,kvantitativ,-0.055595405
1208,ælling,-0.62493706
1209,rigsfællesskab,1.6141096
1210,folkekær,0.18923675
1211,skamløs,-0.68993056
1212,kosmetisk,0.09509741
1213,obduktion,-0.2790948
1214,overvejende,-0.29870018
1215,batte,-0.21568295
1216,coupé,0.26168633
1217,gavl,0.19426315
1218,udvikler,0.6090192
1219,kortspil,0.0030197352
1220,radioprogram,0.21743263
1221,seksårig,-0.008625872
1222,naivitet,-0.5040534
1223,flagermus,-0.4715237
1224,bogføre,-0.2736621
1225,hovedvægt,0.47788888
1226,hullet,-0.8381883
1227,nulvækst,-0.8029661
1228,sjællænder,-0.15430458
1229,rockstjerne,-0.12755209
1230,luftvåben,-0.15540099
1231,arie,0.3293509
1232,fravalg,0.12844877
1233,højland,0.019887954
1234,blokhus,0.22603638
1235,bureaukrat,-0.56331784
1236,midterparti,-0.00902389
1237,herredouble,0.039270177
1238,højkant,0.6521913
1239,skatteprocent,0.20904128
